wind_farm,fac_id,deliv,prov
244,"(3, 3) ON",0.0,ON
244,"(4, 1) ON",0.0,ON
244,"(4, 2) ON",1.0,ON
244,"(4, 3) ON",0.0,ON
245,"(1, 1) ON",0.0,ON
245,"(1, 2) ON",0.0,ON
245,"(1, 3) ON",0.0,ON
245,"(2, 1) ON",0.0,ON
245,"(2, 2) ON",0.0,ON
245,"(2, 3) ON",0.0,ON
245,"(3, 1) ON",0.0,ON
245,"(3, 2) ON",0.0,ON
245,"(3, 3) ON",0.0,ON
245,"(4, 1) ON",0.0,ON
245,"(4, 2) ON",0.0,ON
245,"(4, 3) ON",1.0,ON
246,"(1, 1) ON",0.0,ON
246,"(1, 2) ON",0.0,ON
246,"(1, 3) ON",0.0,ON
246,"(2, 1) ON",0.0,ON
246,"(2, 2) ON",0.0,ON
246,"(2, 3) ON",0.0,ON
246,"(3, 1) ON",0.0,ON
246,"(3, 2) ON",0.0,ON
246,"(3, 3) ON",0.0,ON
246,"(4, 1) ON",0.0,ON
246,"(4, 2) ON",0.0,ON
246,"(4, 3) ON",1.0,ON
247,"(1, 1) ON",0.0,ON
247,"(1, 2) ON",0.0,ON
247,"(1, 3) ON",0.0,ON
247,"(2, 1) ON",0.0,ON
247,"(2, 2) ON",0.0,ON
247,"(2, 3) ON",0.0,ON
247,"(3, 1) ON",0.0,ON
247,"(3, 2) ON",0.0,ON
247,"(3, 3) ON",0.0,ON
247,"(4, 1) ON",0.0,ON
247,"(4, 2) ON",1.0,ON
247,"(4, 3) ON",0.0,ON
248,"(1, 1) ON",0.0,ON
248,"(1, 2) ON",0.0,ON
248,"(1, 3) ON",0.0,ON
248,"(2, 1) ON",0.0,ON
248,"(2, 2) ON",1.0,ON
248,"(2, 3) ON",0.0,ON
248,"(3, 1) ON",0.0,ON
248,"(3, 2) ON",0.0,ON
248,"(3, 3) ON",0.0,ON
248,"(4, 1) ON",0.0,ON
248,"(4, 2) ON",0.0,ON
248,"(4, 3) ON",0.0,ON
249,"(1, 1) ON",0.0,ON
249,"(1, 2) ON",0.0,ON
249,"(1, 3) ON",0.0,ON
249,"(2, 1) ON",0.0,ON
249,"(2, 2) ON",0.0,ON
249,"(2, 3) ON",0.0,ON
249,"(3, 1) ON",0.0,ON
249,"(3, 2) ON",0.0,ON
249,"(3, 3) ON",0.0,ON
249,"(4, 1) ON",0.0,ON
249,"(4, 2) ON",1.0,ON
249,"(4, 3) ON",0.0,ON
250,"(1, 1) ON",0.0,ON
250,"(1, 2) ON",0.0,ON
250,"(1, 3) ON",0.0,ON
250,"(2, 1) ON",0.0,ON
250,"(2, 2) ON",0.0,ON
250,"(2, 3) ON",0.0,ON
250,"(3, 1) ON",0.0,ON
250,"(3, 2) ON",0.0,ON
250,"(3, 3) ON",1.0,ON
250,"(4, 1) ON",0.0,ON
250,"(4, 2) ON",0.0,ON
250,"(4, 3) ON",0.0,ON
251,"(1, 1) ON",0.0,ON
251,"(1, 2) ON",0.0,ON
251,"(1, 3) ON",0.0,ON
251,"(2, 1) ON",0.0,ON
251,"(2, 2) ON",0.0,ON
251,"(2, 3) ON",0.0,ON
251,"(3, 1) ON",0.0,ON
251,"(3, 2) ON",0.0,ON
251,"(3, 3) ON",1.0,ON
251,"(4, 1) ON",0.0,ON
251,"(4, 2) ON",0.0,ON
251,"(4, 3) ON",0.0,ON
252,"(1, 1) ON",0.0,ON
252,"(1, 2) ON",0.0,ON
252,"(1, 3) ON",0.0,ON
252,"(2, 1) ON",0.0,ON
252,"(2, 2) ON",0.0,ON
252,"(2, 3) ON",0.0,ON
252,"(3, 1) ON",0.0,ON
252,"(3, 2) ON",0.0,ON
252,"(3, 3) ON",0.0,ON
252,"(4, 1) ON",0.0,ON
252,"(4, 2) ON",0.0,ON
252,"(4, 3) ON",1.0,ON
253,"(1, 1) ON",0.0,ON
253,"(1, 2) ON",0.0,ON
253,"(1, 3) ON",0.0,ON
253,"(2, 1) ON",0.0,ON
253,"(2, 2) ON",0.0,ON
253,"(2, 3) ON",1.0,ON
253,"(3, 1) ON",0.0,ON
253,"(3, 2) ON",0.0,ON
253,"(3, 3) ON",0.0,ON
253,"(4, 1) ON",0.0,ON
253,"(4, 2) ON",0.0,ON
253,"(4, 3) ON",0.0,ON
254,"(1, 1) ON",0.0,ON
254,"(1, 2) ON",0.0,ON
254,"(1, 3) ON",0.0,ON
254,"(2, 1) ON",0.0,ON
254,"(2, 2) ON",1.0,ON
254,"(2, 3) ON",0.0,ON
254,"(3, 1) ON",0.0,ON
254,"(3, 2) ON",0.0,ON
254,"(3, 3) ON",0.0,ON
254,"(4, 1) ON",0.0,ON
254,"(4, 2) ON",0.0,ON
254,"(4, 3) ON",0.0,ON
255,"(1, 1) ON",0.0,ON
255,"(1, 2) ON",0.0,ON
255,"(1, 3) ON",0.0,ON
255,"(2, 1) ON",0.0,ON
255,"(2, 2) ON",0.0,ON
255,"(2, 3) ON",0.0,ON
255,"(3, 1) ON",0.0,ON
255,"(3, 2) ON",0.0,ON
255,"(3, 3) ON",1.0,ON
255,"(4, 1) ON",0.0,ON
255,"(4, 2) ON",0.0,ON
255,"(4, 3) ON",0.0,ON
256,"(1, 1) ON",0.0,ON
256,"(1, 2) ON",0.0,ON
256,"(1, 3) ON",0.0,ON
256,"(2, 1) ON",0.0,ON
256,"(2, 2) ON",0.0,ON
256,"(2, 3) ON",0.0,ON
256,"(3, 1) ON",0.0,ON
256,"(3, 2) ON",0.0,ON
256,"(3, 3) ON",0.0,ON
256,"(4, 1) ON",0.0,ON
256,"(4, 2) ON",1.0,ON
256,"(4, 3) ON",0.0,ON
257,"(1, 1) ON",0.0,ON
257,"(1, 2) ON",0.0,ON
257,"(1, 3) ON",0.0,ON
257,"(2, 1) ON",0.0,ON
257,"(2, 2) ON",0.0,ON
257,"(2, 3) ON",0.0,ON
257,"(3, 1) ON",0.0,ON
257,"(3, 2) ON",0.0,ON
257,"(3, 3) ON",0.0,ON
257,"(4, 1) ON",0.0,ON
257,"(4, 2) ON",1.0,ON
257,"(4, 3) ON",0.0,ON
258,"(1, 1) ON",0.0,ON
258,"(1, 2) ON",0.0,ON
258,"(1, 3) ON",0.0,ON
258,"(2, 1) ON",0.0,ON
258,"(2, 2) ON",0.0,ON
258,"(2, 3) ON",1.0,ON
258,"(3, 1) ON",0.0,ON
258,"(3, 2) ON",0.0,ON
258,"(3, 3) ON",0.0,ON
258,"(4, 1) ON",0.0,ON
258,"(4, 2) ON",0.0,ON
258,"(4, 3) ON",0.0,ON
259,"(1, 1) ON",0.0,ON
259,"(1, 2) ON",0.0,ON
259,"(1, 3) ON",0.0,ON
259,"(2, 1) ON",0.0,ON
259,"(2, 2) ON",1.0,ON
259,"(2, 3) ON",0.0,ON
259,"(3, 1) ON",0.0,ON
259,"(3, 2) ON",0.0,ON
259,"(3, 3) ON",0.0,ON
259,"(4, 1) ON",0.0,ON
259,"(4, 2) ON",0.0,ON
259,"(4, 3) ON",0.0,ON
260,"(1, 1) PE",0.0,PE
260,"(1, 2) PE",0.0,PE
260,"(1, 3) PE",0.0,PE
260,"(2, 1) PE",0.0,PE
260,"(2, 2) PE",0.0,PE
260,"(2, 3) PE",0.0,PE
260,"(3, 1) PE",0.0,PE
260,"(3, 2) PE",0.0,PE
260,"(3, 3) PE",1.0,PE
260,"(4, 1) PE",0.0,PE
260,"(4, 2) PE",0.0,PE
260,"(4, 3) PE",0.0,PE
261,"(1, 1) PE",0.0,PE
261,"(1, 2) PE",0.0,PE
261,"(1, 3) PE",0.0,PE
261,"(2, 1) PE",0.0,PE
261,"(2, 2) PE",0.0,PE
261,"(2, 3) PE",0.0,PE
261,"(3, 1) PE",0.0,PE
261,"(3, 2) PE",0.0,PE
261,"(3, 3) PE",1.0,PE
261,"(4, 1) PE",0.0,PE
261,"(4, 2) PE",0.0,PE
261,"(4, 3) PE",0.0,PE
262,"(1, 1) PE",0.0,PE
262,"(1, 2) PE",0.0,PE
262,"(1, 3) PE",0.0,PE
262,"(2, 1) PE",0.0,PE
262,"(2, 2) PE",0.0,PE
262,"(2, 3) PE",0.0,PE
262,"(3, 1) PE",0.0,PE
262,"(3, 2) PE",0.0,PE
262,"(3, 3) PE",1.0,PE
262,"(4, 1) PE",0.0,PE
262,"(4, 2) PE",0.0,PE
262,"(4, 3) PE",0.0,PE
263,"(1, 1) PE",0.0,PE
263,"(1, 2) PE",0.0,PE
263,"(1, 3) PE",0.0,PE
263,"(2, 1) PE",0.0,PE
263,"(2, 2) PE",0.0,PE
263,"(2, 3) PE",0.0,PE
263,"(3, 1) PE",0.0,PE
263,"(3, 2) PE",0.0,PE
263,"(3, 3) PE",1.0,PE
263,"(4, 1) PE",0.0,PE
263,"(4, 2) PE",0.0,PE
263,"(4, 3) PE",0.0,PE
264,"(1, 1) PE",0.0,PE
264,"(1, 2) PE",0.0,PE
264,"(1, 3) PE",0.0,PE
264,"(2, 1) PE",0.0,PE
264,"(2, 2) PE",0.0,PE
264,"(2, 3) PE",0.0,PE
264,"(3, 1) PE",0.0,PE
264,"(3, 2) PE",0.0,PE
264,"(3, 3) PE",1.0,PE
264,"(4, 1) PE",0.0,PE
264,"(4, 2) PE",0.0,PE
264,"(4, 3) PE",0.0,PE
265,"(1, 1) PE",0.0,PE
265,"(1, 2) PE",0.0,PE
265,"(1, 3) PE",0.0,PE
265,"(2, 1) PE",0.0,PE
265,"(2, 2) PE",0.0,PE
265,"(2, 3) PE",0.0,PE
265,"(3, 1) PE",0.0,PE
265,"(3, 2) PE",0.0,PE
265,"(3, 3) PE",1.0,PE
265,"(4, 1) PE",0.0,PE
265,"(4, 2) PE",0.0,PE
265,"(4, 3) PE",0.0,PE
266,"(1, 1) PE",0.0,PE
266,"(1, 2) PE",0.0,PE
266,"(1, 3) PE",0.0,PE
266,"(2, 1) PE",0.0,PE
266,"(2, 2) PE",0.0,PE
266,"(2, 3) PE",0.0,PE
266,"(3, 1) PE",0.0,PE
266,"(3, 2) PE",0.0,PE
266,"(3, 3) PE",1.0,PE
266,"(4, 1) PE",0.0,PE
266,"(4, 2) PE",0.0,PE
266,"(4, 3) PE",0.0,PE
267,"(1, 1) PE",0.0,PE
267,"(1, 2) PE",0.0,PE
267,"(1, 3) PE",0.0,PE
267,"(2, 1) PE",0.0,PE
267,"(2, 2) PE",0.0,PE
267,"(2, 3) PE",0.0,PE
267,"(3, 1) PE",0.0,PE
267,"(3, 2) PE",0.0,PE
267,"(3, 3) PE",1.0,PE
267,"(4, 1) PE",0.0,PE
267,"(4, 2) PE",0.0,PE
267,"(4, 3) PE",0.0,PE
268,"(1, 1) PE",0.0,PE
268,"(1, 2) PE",0.0,PE
268,"(1, 3) PE",0.0,PE
268,"(2, 1) PE",0.0,PE
268,"(2, 2) PE",0.0,PE
268,"(2, 3) PE",0.0,PE
268,"(3, 1) PE",0.0,PE
268,"(3, 2) PE",0.0,PE
268,"(3, 3) PE",1.0,PE
268,"(4, 1) PE",0.0,PE
268,"(4, 2) PE",0.0,PE
268,"(4, 3) PE",0.0,PE
269,"(1, 1) PE",0.0,PE
269,"(1, 2) PE",0.0,PE
269,"(1, 3) PE",0.0,PE
269,"(2, 1) PE",0.0,PE
269,"(2, 2) PE",0.0,PE
269,"(2, 3) PE",0.0,PE
269,"(3, 1) PE",0.0,PE
269,"(3, 2) PE",0.0,PE
269,"(3, 3) PE",1.0,PE
269,"(4, 1) PE",0.0,PE
269,"(4, 2) PE",0.0,PE
269,"(4, 3) PE",0.0,PE
270,"(1, 1) QC",0.0,QC
270,"(1, 2) QC",0.0,QC
270,"(1, 3) QC",0.0,QC
270,"(2, 1) QC",0.0,QC
270,"(2, 2) QC",0.0,QC
270,"(2, 3) QC",0.0,QC
270,"(3, 1) QC",1.0,QC
270,"(3, 2) QC",0.0,QC
270,"(3, 3) QC",0.0,QC
270,"(4, 1) QC",0.0,QC
270,"(4, 2) QC",0.0,QC
270,"(4, 3) QC",0.0,QC
271,"(1, 1) QC",1.0,QC
271,"(1, 2) QC",0.0,QC
271,"(1, 3) QC",0.0,QC
271,"(2, 1) QC",0.0,QC
271,"(2, 2) QC",0.0,QC
271,"(2, 3) QC",0.0,QC
271,"(3, 1) QC",0.0,QC
271,"(3, 2) QC",0.0,QC
271,"(3, 3) QC",0.0,QC
271,"(4, 1) QC",0.0,QC
271,"(4, 2) QC",0.0,QC
271,"(4, 3) QC",0.0,QC
272,"(1, 1) QC",0.0,QC
272,"(1, 2) QC",0.0,QC
272,"(1, 3) QC",0.0,QC
272,"(2, 1) QC",0.0,QC
272,"(2, 2) QC",0.0,QC
272,"(2, 3) QC",0.0,QC
272,"(3, 1) QC",1.0,QC
272,"(3, 2) QC",0.0,QC
272,"(3, 3) QC",0.0,QC
272,"(4, 1) QC",0.0,QC
272,"(4, 2) QC",0.0,QC
272,"(4, 3) QC",0.0,QC
273,"(1, 1) QC",0.0,QC
273,"(1, 2) QC",0.0,QC
273,"(1, 3) QC",0.0,QC
273,"(2, 1) QC",0.0,QC
273,"(2, 2) QC",0.0,QC
273,"(2, 3) QC",0.0,QC
273,"(3, 1) QC",0.0,QC
273,"(3, 2) QC",0.0,QC
273,"(3, 3) QC",0.0,QC
273,"(4, 1) QC",1.0,QC
273,"(4, 2) QC",0.0,QC
273,"(4, 3) QC",0.0,QC
274,"(1, 1) QC",0.0,QC
274,"(1, 2) QC",0.0,QC
274,"(1, 3) QC",0.0,QC
274,"(2, 1) QC",0.0,QC
274,"(2, 2) QC",0.0,QC
274,"(2, 3) QC",0.0,QC
274,"(3, 1) QC",0.0,QC
274,"(3, 2) QC",0.0,QC
274,"(3, 3) QC",0.0,QC
274,"(4, 1) QC",1.0,QC
274,"(4, 2) QC",0.0,QC
274,"(4, 3) QC",0.0,QC
275,"(1, 1) QC",0.0,QC
275,"(1, 2) QC",0.0,QC
275,"(1, 3) QC",0.0,QC
275,"(2, 1) QC",0.0,QC
275,"(2, 2) QC",0.0,QC
275,"(2, 3) QC",0.0,QC
275,"(3, 1) QC",0.0,QC
275,"(3, 2) QC",0.0,QC
275,"(3, 3) QC",0.0,QC
275,"(4, 1) QC",1.0,QC
275,"(4, 2) QC",0.0,QC
275,"(4, 3) QC",0.0,QC
276,"(1, 1) QC",0.0,QC
276,"(1, 2) QC",0.0,QC
276,"(1, 3) QC",0.0,QC
276,"(2, 1) QC",0.0,QC
276,"(2, 2) QC",0.0,QC
276,"(2, 3) QC",0.0,QC
276,"(3, 1) QC",0.0,QC
276,"(3, 2) QC",0.0,QC
276,"(3, 3) QC",0.0,QC
276,"(4, 1) QC",1.0,QC
276,"(4, 2) QC",0.0,QC
276,"(4, 3) QC",0.0,QC
277,"(1, 1) QC",0.0,QC
277,"(1, 2) QC",0.0,QC
277,"(1, 3) QC",0.0,QC
277,"(2, 1) QC",0.0,QC
277,"(2, 2) QC",0.0,QC
277,"(2, 3) QC",0.0,QC
277,"(3, 1) QC",1.0,QC
277,"(3, 2) QC",0.0,QC
277,"(3, 3) QC",0.0,QC
277,"(4, 1) QC",0.0,QC
277,"(4, 2) QC",0.0,QC
277,"(4, 3) QC",0.0,QC
278,"(1, 1) QC",0.0,QC
278,"(1, 2) QC",0.0,QC
278,"(1, 3) QC",0.0,QC
278,"(2, 1) QC",0.0,QC
278,"(2, 2) QC",0.0,QC
278,"(2, 3) QC",0.0,QC
278,"(3, 1) QC",1.0,QC
278,"(3, 2) QC",0.0,QC
278,"(3, 3) QC",0.0,QC
278,"(4, 1) QC",0.0,QC
278,"(4, 2) QC",0.0,QC
278,"(4, 3) QC",0.0,QC
279,"(1, 1) QC",1.0,QC
279,"(1, 2) QC",0.0,QC
279,"(1, 3) QC",0.0,QC
279,"(2, 1) QC",0.0,QC
279,"(2, 2) QC",0.0,QC
279,"(2, 3) QC",0.0,QC
279,"(3, 1) QC",0.0,QC
279,"(3, 2) QC",0.0,QC
279,"(3, 3) QC",0.0,QC
279,"(4, 1) QC",0.0,QC
279,"(4, 2) QC",0.0,QC
279,"(4, 3) QC",0.0,QC
280,"(1, 1) QC",1.0,QC
280,"(1, 2) QC",0.0,QC
280,"(1, 3) QC",0.0,QC
280,"(2, 1) QC",0.0,QC
280,"(2, 2) QC",0.0,QC
280,"(2, 3) QC",0.0,QC
280,"(3, 1) QC",0.0,QC
280,"(3, 2) QC",0.0,QC
280,"(3, 3) QC",0.0,QC
280,"(4, 1) QC",0.0,QC
280,"(4, 2) QC",0.0,QC
280,"(4, 3) QC",0.0,QC
281,"(1, 1) QC",1.0,QC
281,"(1, 2) QC",0.0,QC
281,"(1, 3) QC",0.0,QC
281,"(2, 1) QC",0.0,QC
281,"(2, 2) QC",0.0,QC
281,"(2, 3) QC",0.0,QC
281,"(3, 1) QC",0.0,QC
281,"(3, 2) QC",0.0,QC
281,"(3, 3) QC",0.0,QC
281,"(4, 1) QC",0.0,QC
281,"(4, 2) QC",0.0,QC
281,"(4, 3) QC",0.0,QC
282,"(1, 1) QC",1.0,QC
282,"(1, 2) QC",0.0,QC
282,"(1, 3) QC",0.0,QC
282,"(2, 1) QC",0.0,QC
282,"(2, 2) QC",0.0,QC
282,"(2, 3) QC",0.0,QC
282,"(3, 1) QC",0.0,QC
282,"(3, 2) QC",0.0,QC
282,"(3, 3) QC",0.0,QC
282,"(4, 1) QC",0.0,QC
282,"(4, 2) QC",0.0,QC
282,"(4, 3) QC",0.0,QC
283,"(1, 1) QC",1.0,QC
283,"(1, 2) QC",0.0,QC
283,"(1, 3) QC",0.0,QC
283,"(2, 1) QC",0.0,QC
283,"(2, 2) QC",0.0,QC
283,"(2, 3) QC",0.0,QC
283,"(3, 1) QC",0.0,QC
283,"(3, 2) QC",0.0,QC
283,"(3, 3) QC",0.0,QC
283,"(4, 1) QC",0.0,QC
283,"(4, 2) QC",0.0,QC
283,"(4, 3) QC",0.0,QC
284,"(1, 1) QC",1.0,QC
284,"(1, 2) QC",0.0,QC
284,"(1, 3) QC",0.0,QC
284,"(2, 1) QC",0.0,QC
284,"(2, 2) QC",0.0,QC
284,"(2, 3) QC",0.0,QC
284,"(3, 1) QC",0.0,QC
284,"(3, 2) QC",0.0,QC
284,"(3, 3) QC",0.0,QC
284,"(4, 1) QC",0.0,QC
284,"(4, 2) QC",0.0,QC
284,"(4, 3) QC",0.0,QC
285,"(1, 1) QC",0.0,QC
285,"(1, 2) QC",0.0,QC
285,"(1, 3) QC",0.0,QC
285,"(2, 1) QC",0.0,QC
285,"(2, 2) QC",0.0,QC
285,"(2, 3) QC",0.0,QC
285,"(3, 1) QC",0.0,QC
285,"(3, 2) QC",0.0,QC
285,"(3, 3) QC",0.0,QC
285,"(4, 1) QC",1.0,QC
285,"(4, 2) QC",0.0,QC
285,"(4, 3) QC",0.0,QC
286,"(1, 1) QC",0.0,QC
286,"(1, 2) QC",0.0,QC
286,"(1, 3) QC",0.0,QC
286,"(2, 1) QC",0.0,QC
286,"(2, 2) QC",0.0,QC
286,"(2, 3) QC",0.0,QC
286,"(3, 1) QC",1.0,QC
286,"(3, 2) QC",0.0,QC
286,"(3, 3) QC",0.0,QC
286,"(4, 1) QC",0.0,QC
286,"(4, 2) QC",0.0,QC
286,"(4, 3) QC",0.0,QC
287,"(1, 1) QC",1.0,QC
287,"(1, 2) QC",0.0,QC
287,"(1, 3) QC",0.0,QC
287,"(2, 1) QC",0.0,QC
287,"(2, 2) QC",0.0,QC
287,"(2, 3) QC",0.0,QC
287,"(3, 1) QC",0.0,QC
287,"(3, 2) QC",0.0,QC
287,"(3, 3) QC",0.0,QC
287,"(4, 1) QC",0.0,QC
287,"(4, 2) QC",0.0,QC
287,"(4, 3) QC",0.0,QC
288,"(1, 1) QC",1.0,QC
288,"(1, 2) QC",0.0,QC
288,"(1, 3) QC",0.0,QC
288,"(2, 1) QC",0.0,QC
288,"(2, 2) QC",0.0,QC
288,"(2, 3) QC",0.0,QC
288,"(3, 1) QC",0.0,QC
288,"(3, 2) QC",0.0,QC
288,"(3, 3) QC",0.0,QC
288,"(4, 1) QC",0.0,QC
288,"(4, 2) QC",0.0,QC
288,"(4, 3) QC",0.0,QC
289,"(1, 1) QC",1.0,QC
289,"(1, 2) QC",0.0,QC
289,"(1, 3) QC",0.0,QC
289,"(2, 1) QC",0.0,QC
289,"(2, 2) QC",0.0,QC
289,"(2, 3) QC",0.0,QC
289,"(3, 1) QC",0.0,QC
289,"(3, 2) QC",0.0,QC
289,"(3, 3) QC",0.0,QC
289,"(4, 1) QC",0.0,QC
289,"(4, 2) QC",0.0,QC
289,"(4, 3) QC",0.0,QC
290,"(1, 1) QC",0.0,QC
290,"(1, 2) QC",0.0,QC
290,"(1, 3) QC",0.0,QC
290,"(2, 1) QC",0.0,QC
290,"(2, 2) QC",0.0,QC
290,"(2, 3) QC",0.0,QC
290,"(3, 1) QC",0.0,QC
290,"(3, 2) QC",0.0,QC
290,"(3, 3) QC",0.0,QC
290,"(4, 1) QC",1.0,QC
290,"(4, 2) QC",0.0,QC
290,"(4, 3) QC",0.0,QC
291,"(1, 1) QC",0.0,QC
291,"(1, 2) QC",0.0,QC
291,"(1, 3) QC",0.0,QC
291,"(2, 1) QC",0.0,QC
291,"(2, 2) QC",0.0,QC
291,"(2, 3) QC",0.0,QC
291,"(3, 1) QC",0.0,QC
291,"(3, 2) QC",0.0,QC
291,"(3, 3) QC",0.0,QC
291,"(4, 1) QC",1.0,QC
291,"(4, 2) QC",0.0,QC
291,"(4, 3) QC",0.0,QC
292,"(1, 1) QC",0.0,QC
292,"(1, 2) QC",0.0,QC
292,"(1, 3) QC",0.0,QC
292,"(2, 1) QC",0.0,QC
292,"(2, 2) QC",0.0,QC
292,"(2, 3) QC",0.0,QC
292,"(3, 1) QC",1.0,QC
292,"(3, 2) QC",0.0,QC
292,"(3, 3) QC",0.0,QC
292,"(4, 1) QC",0.0,QC
292,"(4, 2) QC",0.0,QC
292,"(4, 3) QC",0.0,QC
293,"(1, 1) QC",0.0,QC
293,"(1, 2) QC",0.0,QC
293,"(1, 3) QC",0.0,QC
293,"(2, 1) QC",0.0,QC
293,"(2, 2) QC",0.0,QC
293,"(2, 3) QC",0.0,QC
293,"(3, 1) QC",1.0,QC
293,"(3, 2) QC",0.0,QC
293,"(3, 3) QC",0.0,QC
293,"(4, 1) QC",0.0,QC
293,"(4, 2) QC",0.0,QC
293,"(4, 3) QC",0.0,QC
294,"(1, 1) QC",0.0,QC
294,"(1, 2) QC",0.0,QC
294,"(1, 3) QC",0.0,QC
294,"(2, 1) QC",0.0,QC
294,"(2, 2) QC",0.0,QC
294,"(2, 3) QC",0.0,QC
294,"(3, 1) QC",1.0,QC
294,"(3, 2) QC",0.0,QC
294,"(3, 3) QC",0.0,QC
294,"(4, 1) QC",0.0,QC
294,"(4, 2) QC",0.0,QC
294,"(4, 3) QC",0.0,QC
295,"(1, 1) QC",0.0,QC
295,"(1, 2) QC",0.0,QC
295,"(1, 3) QC",0.0,QC
295,"(2, 1) QC",0.0,QC
295,"(2, 2) QC",0.0,QC
295,"(2, 3) QC",0.0,QC
295,"(3, 1) QC",1.0,QC
295,"(3, 2) QC",0.0,QC
295,"(3, 3) QC",0.0,QC
295,"(4, 1) QC",0.0,QC
295,"(4, 2) QC",0.0,QC
295,"(4, 3) QC",0.0,QC
296,"(1, 1) QC",0.0,QC
296,"(1, 2) QC",0.0,QC
296,"(1, 3) QC",0.0,QC
296,"(2, 1) QC",0.0,QC
296,"(2, 2) QC",0.0,QC
296,"(2, 3) QC",0.0,QC
296,"(3, 1) QC",0.0,QC
296,"(3, 2) QC",0.0,QC
296,"(3, 3) QC",0.0,QC
296,"(4, 1) QC",1.0,QC
296,"(4, 2) QC",0.0,QC
296,"(4, 3) QC",0.0,QC
297,"(1, 1) QC",0.0,QC
297,"(1, 2) QC",0.0,QC
297,"(1, 3) QC",0.0,QC
297,"(2, 1) QC",0.0,QC
297,"(2, 2) QC",0.0,QC
297,"(2, 3) QC",0.0,QC
297,"(3, 1) QC",1.0,QC
297,"(3, 2) QC",0.0,QC
297,"(3, 3) QC",0.0,QC
297,"(4, 1) QC",0.0,QC
297,"(4, 2) QC",0.0,QC
297,"(4, 3) QC",0.0,QC
298,"(1, 1) QC",0.0,QC
298,"(1, 2) QC",0.0,QC
298,"(1, 3) QC",0.0,QC
298,"(2, 1) QC",0.0,QC
298,"(2, 2) QC",0.0,QC
298,"(2, 3) QC",0.0,QC
298,"(3, 1) QC",0.0,QC
298,"(3, 2) QC",0.0,QC
298,"(3, 3) QC",0.0,QC
298,"(4, 1) QC",1.0,QC
298,"(4, 2) QC",0.0,QC
298,"(4, 3) QC",0.0,QC
299,"(1, 1) QC",0.0,QC
299,"(1, 2) QC",0.0,QC
299,"(1, 3) QC",0.0,QC
299,"(2, 1) QC",0.0,QC
299,"(2, 2) QC",0.0,QC
299,"(2, 3) QC",0.0,QC
299,"(3, 1) QC",1.0,QC
299,"(3, 2) QC",0.0,QC
299,"(3, 3) QC",0.0,QC
299,"(4, 1) QC",0.0,QC
299,"(4, 2) QC",0.0,QC
299,"(4, 3) QC",0.0,QC
300,"(1, 1) QC",0.0,QC
300,"(1, 2) QC",0.0,QC
300,"(1, 3) QC",0.0,QC
300,"(2, 1) QC",0.0,QC
300,"(2, 2) QC",0.0,QC
300,"(2, 3) QC",0.0,QC
300,"(3, 1) QC",1.0,QC
300,"(3, 2) QC",0.0,QC
300,"(3, 3) QC",0.0,QC
300,"(4, 1) QC",0.0,QC
300,"(4, 2) QC",0.0,QC
300,"(4, 3) QC",0.0,QC
301,"(1, 1) QC",0.0,QC
301,"(1, 2) QC",0.0,QC
301,"(1, 3) QC",0.0,QC
301,"(2, 1) QC",0.0,QC
301,"(2, 2) QC",0.0,QC
301,"(2, 3) QC",0.0,QC
301,"(3, 1) QC",1.0,QC
301,"(3, 2) QC",0.0,QC
301,"(3, 3) QC",0.0,QC
301,"(4, 1) QC",0.0,QC
301,"(4, 2) QC",0.0,QC
301,"(4, 3) QC",0.0,QC
302,"(1, 1) QC",0.0,QC
302,"(1, 2) QC",0.0,QC
302,"(1, 3) QC",0.0,QC
302,"(2, 1) QC",0.0,QC
302,"(2, 2) QC",0.0,QC
302,"(2, 3) QC",0.0,QC
302,"(3, 1) QC",1.0,QC
302,"(3, 2) QC",0.0,QC
302,"(3, 3) QC",0.0,QC
302,"(4, 1) QC",0.0,QC
302,"(4, 2) QC",0.0,QC
302,"(4, 3) QC",0.0,QC
303,"(1, 1) QC",1.0,QC
303,"(1, 2) QC",0.0,QC
303,"(1, 3) QC",0.0,QC
303,"(2, 1) QC",0.0,QC
303,"(2, 2) QC",0.0,QC
303,"(2, 3) QC",0.0,QC
303,"(3, 1) QC",0.0,QC
303,"(3, 2) QC",0.0,QC
303,"(3, 3) QC",0.0,QC
303,"(4, 1) QC",0.0,QC
303,"(4, 2) QC",0.0,QC
303,"(4, 3) QC",0.0,QC
304,"(1, 1) QC",1.0,QC
304,"(1, 2) QC",0.0,QC
304,"(1, 3) QC",0.0,QC
304,"(2, 1) QC",0.0,QC
304,"(2, 2) QC",0.0,QC
304,"(2, 3) QC",0.0,QC
304,"(3, 1) QC",0.0,QC
304,"(3, 2) QC",0.0,QC
304,"(3, 3) QC",0.0,QC
304,"(4, 1) QC",0.0,QC
304,"(4, 2) QC",0.0,QC
304,"(4, 3) QC",0.0,QC
305,"(1, 1) QC",1.0,QC
305,"(1, 2) QC",0.0,QC
305,"(1, 3) QC",0.0,QC
305,"(2, 1) QC",0.0,QC
305,"(2, 2) QC",0.0,QC
305,"(2, 3) QC",0.0,QC
305,"(3, 1) QC",0.0,QC
305,"(3, 2) QC",0.0,QC
305,"(3, 3) QC",0.0,QC
305,"(4, 1) QC",0.0,QC
305,"(4, 2) QC",0.0,QC
